id,text,label,clean_text,reference_time
UgzY7eZ-2lAwsQ38AO14AaABAg,অনেক অনেক ধন্যবাদ খুব ভালো লাগলো এই গান টা শুনে অনেক পূরা নো গান।❤,1,অনেক অনেক ধন্যবাদ খুব ভালো লাগলো এই গান টা শুনে অনেক পূরা নো গান।,2025-01-27T03:31:41Z
UgzMYAtGv1FbCMboyu54AaABAg,গান নয় শাশ্বত প্রেমের চিরন্তনী বাণী ।,0,গান নয় শাশ্বত প্রেমের চিরন্তনী বাণী ।,2022-08-20T10:51:15Z
UgxdFD8yAfguVTWbnRJ4AaABAg,সাবিনা ইয়াসমিনের গান বলে লুইপার গান ঢুকাইয়া দিছে😁😁😁,1,সাবিনা ইয়াসমিনের গান বলে লুইপার গান ঢুকাইয়া দিছে,2022-07-31T06:57:20Z
UgxP1y1xOoQIDw-Y-OB4AaABAg,প্রথম গানটি গেয়েছেন লুইপা,0,প্রথম গানটি গেয়েছেন লুইপা,2023-11-07T02:15:05Z
UgzpQ4dT95aXF5A-7xB4AaABAg,এই গান গুলো চীরদিন থেকে যাবে,1,এই গান গুলো চীরদিন থেকে যাবে,2024-04-12T08:48:20Z
Ugx2QAsJ3a-KIVtUs_54AaABAg,আমার প্রিয়া ছিল প্রতারক😅😅😅,1,আমার প্রিয়া ছিল প্রতারক,2025-07-27T19:40:31Z
UgyFH6JUT3LtxBlmqtB4AaABAg,আমার অনেক ভালো লাগে,0,আমার অনেক ভালো লাগে,2025-12-09T01:55:21Z
UgzqaOHdjAJs66c2SDR4AaABAg,"অনেক ভেবেছি চিন্তা করে দেখুন তো এন্ডোকিশোরকিছেখা,খাইছে।তাহলেউনিসবসময়, বিরহের গান গাইতেন,কেন।",1,"অনেক ভেবেছি চিন্তা করে দেখুন তো এন্ডোকিশোরকিছেখা,খাইছে।তাহলেউনিসবসময়, বিরহের গান গাইতেন,কেন।",2025-08-15T12:04:06Z
UgwO0DQeLlEhrvnxZW14AaABAg,"এন্ড্রু কিশোরের গান খুব খুব সুন্দর , অসংখ্য ধন্যবাদ প্রনাম প্রয়াত শিল্পী কে ,সাথে গানের লেখক যিনি তাঁকেও অসংখ্য ধন্যবাদ জানাই , 14/6/2025",1,"এন্ড্রু কিশোরের গান খুব খুব সুন্দর , অসংখ্য ধন্যবাদ প্রনাম প্রয়াত শিল্পী কে ,সাথে গানের লেখক যিনি তাঁকেও অসংখ্য ধন্যবাদ জানাই , 14/6/2025",2025-06-14T07:49:02Z
UgyPLeBbn0jU_V3mgpx4AaABAg,আমার বর্তমান পরিস্থিতি গানের সাথে মিলে গেছে।,1,আমার বর্তমান পরিস্থিতি গানের সাথে মিলে গেছে।,2025-08-23T20:51:53Z
UgxkkkCoBdq3LEGKAQR4AaABAg,তোমাকে পেয়ে গেলে হয়ত এত সুন্দর গান শোনা হত না।,1,তোমাকে পেয়ে গেলে হয়ত এত সুন্দর গান শোনা হত না।,2025-10-18T08:52:36Z
UgxUVLrFIu8VBzoPBu14AaABAg,আমার কলিজার মধ্যে লাগে এই গান শুনলে,1,আমার কলিজার মধ্যে লাগে এই গান শুনলে,2025-07-25T18:37:48Z
UgyDGwNzRi68Y29-T6t4AaABAg,"ছেকা খাইনাই  😂যাকে ভালোবাসেছি তাকেই বিয়ে করেছি,
কথা হলো এই গান গুলো শুনতে ভালো লাগে❤️",1,"ছেকা খাইনাই যাকে ভালোবাসেছি তাকেই বিয়ে করেছি, কথা হলো এই গান গুলো শুনতে ভালো লাগে️",2025-09-15T16:55:51Z
UgxAVdSE_1XGXXMzOzp4AaABAg,আমার মনে হয় সত্যিকারের ভালোবাসা জীবনে একবারই আসে❤❤❤❤❤❤❤❤❤❤😢😢😢😢😢😢😢😢😢🎉🎉🎉🎉🎉🎉🎉🎉,1,আমার মনে হয় সত্যিকারের ভালোবাসা জীবনে একবারই আসে,2025-10-29T05:13:59Z
Ugx7YyzRo2YnrrJaOyh4AaABAg,"বাড়ি, আমার য়শোর,",1,"বাড়ি, আমার য়শোর,",2025-07-30T19:38:58Z
UgzJtKamNdYQQCybyRN4AaABAg,তুমি ঠিক বলেছো বন্ধু তোমাকে অনেক ধ্যনবাদ❤,1,তুমি ঠিক বলেছো বন্ধু তোমাকে অনেক ধ্যনবাদ,2025-10-31T17:38:14Z
UgznwwCYERBVysMkkYd4AaABAg,আমি আমার প্রিয় মানুষটাকে অনেক ভালবাসতাম গানটা শুনে মনে পড়ে গেল আই মিস ইউ প্রিয় মানুষ,1,আমি আমার প্রিয় মানুষটাকে অনেক ভালবাসতাম গানটা শুনে মনে পড়ে গেল আই মিস ইউ প্রিয় মানুষ,2025-07-20T06:04:55Z
Ugx46kCB4mzphrgvseJ4AaABAg,গান শুধু কাওকে না পেলে শুনতে হবে তা তো নয় গান শুনলে বিবেক বুদ্ধি মানুষের শব্যতা বেরে যায়,0,গান শুধু কাওকে না পেলে শুনতে হবে তা তো নয় গান শুনলে বিবেক বুদ্ধি মানুষের শব্যতা বেরে যায়,2024-10-04T16:24:37Z
UgwRUwQW567lgON84VB4AaABAg,"বড় ভালোলাগলো❤❤❤❤    
১৯শতকে ফিরে গেলাম",1,বড় ভালোলাগলো ১৯শতকে ফিরে গেলাম,2025-09-11T07:12:04Z
UgzrI_oJXRMZbi0UVbx4AaABAg,আমি ও শুনলাম,1,আমি ও শুনলাম,2025-08-27T05:45:50Z
Ugyq668-g6SddhWIsY14AaABAg,আগেকার গান গুলো কত সুন্দর।,1,আগেকার গান গুলো কত সুন্দর।,2025-09-09T16:17:18Z
UgwUlgyM4Lc9RLlgvNJ4AaABAg,বোঝা যায় কত টা কস্ট হলে এই গান শুনে চোখের পানি ধরে রাখতে পারলাম না,1,বোঝা যায় কত টা কস্ট হলে এই গান শুনে চোখের পানি ধরে রাখতে পারলাম না,2025-08-05T13:44:33Z
Ugy4Ef-BI4tW73hhogR4AaABAg,ধোকা বাজ প্রিয় মানুষ কারো জিবনে না আসুক।,1,ধোকা বাজ প্রিয় মানুষ কারো জিবনে না আসুক।,2025-02-08T13:05:49Z
UgydE3QrqJzJ-PQg5mJ4AaABAg,"জীবনের থেকেও বেশি ভালবেসে আকলিমা কে আমি আপন করে পাইনি..
 আমার পাঁচ বছরের ভালবাসা কে সে নিজে গলা টিপে হত্যা করেছে -
আমি আজও ঘর বাধিনি-",1,জীবনের থেকেও বেশি ভালবেসে আকলিমা কে আমি আপন করে পাইনি.. আমার পাঁচ বছরের ভালবাসা কে সে নিজে গলা টিপে হত্যা করেছে - আমি আজও ঘর বাধিনি-,2025-03-25T07:53:13Z
UgwKjrfdBVI6szl5Uml4AaABAg,জীবনে বেশি ভাগ মানুষ ব্যেথ হয়েছে মেয়েদের কাছে 😢😢,1,জীবনে বেশি ভাগ মানুষ ব্যেথ হয়েছে মেয়েদের কাছে,2025-04-20T00:25:06Z
Ugw0WCENfb4PhibjmdR4AaABAg,Dear ওপারে ভালো থেকো।,1,Dear ওপারে ভালো থেকো।,2025-02-12T13:42:47Z
UgxlbjCiYeCuzzRU7uF4AaABAg,গান গুলো শুনলে ভেতরটা কেমন যেন লাগে,1,গান গুলো শুনলে ভেতরটা কেমন যেন লাগে,2025-09-08T07:00:16Z
