text,nostalgic
হিরো আলম এর গানে লাইক দেওয়া মানুষ গুলোই এমন গানে ডিসলাইক দেয়,0
আহা কি বাংলা ছিনেমার সোনালী স্বর্নযুগ ১৯৯৯ সালে টেস্ট পরিক্ষার আগে ও না হয় পরে হলে দেখতে গিয়েছিলামটিকিটের জন্য সে কি প্রানবন্ত চেষ্টা মারামারি ঠ্যালাঠ্যালিএকটা টিকিটের জন্য সে কি উন্মাদনাআর এখন ছিনেমা হলে কুকুর বেড়াল ঘুমায়,1
এই ছবিটার নাম কেউ জানেন,0
আমি আমার জন্মের আগের গান গুলো বেশি শুনিকারণ এই গান গুলোর সাথে বর্তমান গানের কোনো তুলনা নেই,1
কুমার শানু এমন একজন শিল্পি বলা বাহুল্য কারো সাথে কম্পেয়ার করা যাবেনা।,0
এই সমস্ত গান কখনো পুরানো হবে না,0
সারাদিন পুরানা গানের ভিউস বাড়িয়েই যাওয়া আমি,0
২০০৫ সালে শুনেছি রেডিও তে ২০২১ এখনো শুনছি,1
২০২১ এর কে কে আছেন,0
আমি আবার ফিরে পেতে চাই আমার ছেলে বেলা,1
তবে কাপড় একটু ছোট হলে ভালো হতো,0
২০২১ সালে এশে আবার শুনলাম কারন আমি এই গানটি ৪ বার করে ও করতে পারি নাই। যারা ডিস লাইক করেছেন আশলে গানের মানেই বুঝলেন না,0
আমার খুব পছন্দের গান,0
অমর হয়ে থাকবে চিরকাল এই সুর,0
আজীবন হিট থাকবে এগুলো,0
২০২১ সালেও শুনছি গানটির তাৎপর্য অনেক।।,0
২৫ শে জানুয়ারি২০২১ খ্রিস্টাব্দে শুনছি।,0
বৃষ্টি শুধু আকাশ থেকে ঝরে না মাঝে মাঝে কিছু মানুষের চোখ থেকেও ঝরে আঘাত শুধু আয়না ভাঙ্গে না কিছু মানুষের মনও ভাঙ্গে আগুনে শুধু বাড়ী ঘর পোড়ে না কিছু আগুন এমনও আছে যাতে তাপ লাগে না তবুও হৃদয় পুড়ে যায়,0
